startDate,endDate,countryName,ISO,location,disasterType,disasterSubtype,totalDeaths,totalAffected,disasterID
6/6/05,6/6/05,Turkey,TUR,Karliova district (Bingol province),Earthquake,Ground movement,,354,2005-0329
25/09/2005,25/09/2005,Peru,PER,"Moyobamba, Lamas districts (San Martin province)",Earthquake,Ground movement,5,2505,2005-0558
1/10/05,1/10/05,El Salvador,SLV,"Juayua, Nahuizalco districts (Sonsonate province), Santa Ana district (Santa Ana province), San Francisco Menendez, Ahuachapan districts (Ahuachapan province)",Volcanic activity,Ash fall,2,2000,2005-0570
8/10/05,8/10/05,Afghanistan,AFG,Jalalabad district (Nangarhar province),Earthquake,Ground movement,1,,2005-0575
8/10/05,8/10/05,India,IND,Administrative unit not available districts (Jammu and Kashmir province),Earthquake,Ground movement,1309,156622,2005-0575
8/10/05,8/10/05,Pakistan,PAK,"Bisham Tehsil, Chakisar Tehsil areas (Shangla District district, North-West Frontier province), Palas Sub-Division area (Kohistan District district, North-West Frontier province), Abbottabad District, Mansehra District, Batagram District districts (North-West Frontier province), Gujranwala District, Gujrat District, Rawalpindi District districts (Punjab province), Islamabad District district (Islamabad province),",Earthquake,Ground movement,73338,5128309,2005-0575
26/11/2005,26/11/2005,China,CHN,Jiujiang district (Jiangxi Sheng province),Earthquake,Ground movement,16,615500,2005-0651
27/11/2005,27/11/2005,Iran (Islamic Republic of),IRN,"Ghurzin, Kosheh, Viranagh, Tourian, Tonban, Ramkan, Gharbdan, Karavan, Khaledin, Giahdan villages (Geshm district, Hormozgan province)",Earthquake,Ground movement,13,100,2005-0654
24/11/2005,10/12/05,Comoros (the),COM,Ngazidja province,Volcanic activity,Ash fall,1,245000,2005-0657
27/11/2005,27/11/2005,Vanuatu,VUT,Ambae island (Penama province),Volcanic activity,Ash fall,,5000,2005-0664
6/12/05,6/12/05,Congo (the Democratic Republic of the),COD,"Kalemie city (Tanganyka district, Katanga province)",Earthquake,Ground movement,6,1505,2005-0671
5/12/05,5/12/05,"Tanzania, United Republic of",TZA,Kigoma province,Earthquake,Ground movement,2,5000,2005-0671
13/12/2005,13/12/2005,Afghanistan,AFG,"Alishang district (Laghman province), Jalalabad district (Nangarhar province), Badakhsan province",Earthquake,Ground movement,5,501,2005-0686
24/11/2005,24/11/2005,Colombia,COL,"Consacra, Pasto, Sandona, Tangua, Yacuanquer districts (Nariño province)",Volcanic activity,Ash fall,,,2005-0731
13/03/2005,13/03/2005,Iran (Islamic Republic of),IRN,Saravan district (Sistan-o baluchestan province),Earthquake,Ground movement,,21912,2005-0738
5/8/05,5/8/05,China,CHN,"Huize area (Qujing district, Yunnan Sheng province)",Earthquake,Ground movement,,18509,2005-0740
00/09/2005,00/10/2005,Ethiopia,ETH,Zone 4 district (Afar province),Volcanic activity,Ash fall,,9000,2005-0818
12/1/06,12/1/06,China,CHN,"Mojiang area (Pu'er district, Yunnan Sheng province)",Earthquake,Ground movement,,68761,2006-0061
23/02/2006,23/02/2006,Mozambique,MOZ,"Machaze, Mossurize, Cidade de Chimoio districts (Manica province), Cidade da Beira district (Sofala province)",Earthquake,Ground movement,4,1476,2006-0100
28/02/2006,28/02/2006,Iran (Islamic Republic of),IRN,"Faryab village (Kahnug district, Kerman province), Baft, Jiroft districts (Kerman province)",Earthquake,Ground movement,,7006,2006-0123
20/02/2006,20/02/2006,Bulgaria,BGR,"Murgovo village (Kardzhali district, Kardzhali province)",Earthquake,Ground movement,,527,2006-0148
20/03/2006,20/03/2006,Algeria,DZA,"Laalam village (Tamridjet district, Bejaia province)",Earthquake,Ground movement,4,319,2006-0149
30/03/2006,31/03/2006,Iran (Islamic Republic of),IRN,"Aleshtar village (Selseleh district, Lorestan province), Silakhor village (Dorud district, Lorestan province), Borugerd, Khorramabad districts (Lorestan province)",Earthquake,Ground movement,63,161418,2006-0153
28/03/2006,12/7/06,Colombia,COL,"Pasto, La Florida districts (Nariño province)",Volcanic activity,Ash fall,,8500,2006-0154
18/04/2006,15/05/2006,Indonesia,IDN,"Boyolali, Magelang, Kota Magelang, Kota Klaten, Klaten districts (Jawa Tengah province), Sleman district (Daerah Istimewa Yogyakarta province)",Volcanic activity,Ash fall,,11000,2006-0196
27/03/2006,23/04/2006,Peru,PER,"Ubinas, Matalaque, Chojata, Lloque, Yunga, Ichuna, Coalaque, La Capilla, Omate, Puquina, Quinistaquillas municipalities (General Sanchez Cerro districts, Moquegua province), San Juan de Taracuni municipality (Arequipa district ,Arequipa province)",Volcanic activity,Ash fall,,3000,2006-0213
21/04/2006,21/04/2006,Russian Federation (the),RUS,"Apuka, Khailino and Vyvenka villages, Korf-Tilichiki area (Koryakskiy Okrug province)",Earthquake,Ground movement,,12040,2006-0214
14/03/2006,14/03/2006,Indonesia,IDN,"Pela, Batu Junku, Waimarot, Wailawa, Waimoly villages (Bata Bual sub-district,Buru district, Maluku Utara province)",Earthquake,Ground movement,3,1202,2006-0231
7/5/06,7/5/06,Iran (Islamic Republic of),IRN,Zarand district (Kerman province),Earthquake,Ground movement,,70,2006-0239
27/05/2006,27/05/2006,Indonesia,IDN,"Kulonprogo, Sleman, Kota Yogyakarta, Gunungkidul, Bantul districts (Daerah Istimewa Yogyakarta province), Purworejo, Kota Klaten, Magelang, Klaten, Boyolali districts (Jawa Tengah province)",Earthquake,Ground movement,5778,3177923,2006-0279
9/5/06,9/5/06,Vanuatu,VUT,"Paama, Ambrym villages (Malampa province)",Volcanic activity,Ash fall,,,2006-0281
28/05/2006,28/05/2006,Comoros (the),COM,Ngazidja province,Volcanic activity,Ash fall,,,2006-0282
10/5/06,23/05/2006,Ecuador,ECU,"Cusua village , Tungurahua, Chimborazo provinces",Volcanic activity,Ash fall,,250,2006-0283
18/06/2006,18/06/2006,China,CHN,"Shiji village (Kangding area, Garze Tibetan district, Sichuan Sheng province)",Mass movement (dry),Landslide,11,5,2006-0304
17/07/2006,17/07/2006,Indonesia,IDN,"Tasikmalaya, Kota Tasikmalaya, Ciamis, Sukabumi, kota Sukabumi, Garut districts (Jawa Barat province), Cilacap, Kebumen, Banyumas districts (Jawa Tengah province), Gunungkidul, Bantul district (Daerah Istimewa Yogyakarta province)",Earthquake,Tsunami,802,35543,2006-0372
14/07/2006,17/08/2006,Ecuador,ECU,"Pelileo, Patate, Banos, Cevallos, Tisaleo, Mocha, Quero districts (Tungurahua province), Guano, Penipe districts (Chimborazo province) , Bolivar, Pastaza, Los Rios, Guayas, Manabi provinces",Volcanic activity,Ash fall,5,300013,2006-0373
12/7/06,12/7/06,Colombia,COL,"La Florida, Ancuya, Sandona, Consaca districts (Nariño province)",Volcanic activity,Ash fall,,8500,2006-0380
22/07/2006,22/07/2006,China,CHN,"Yanjin area (Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,22,265106,2006-0397
29/07/2006,29/07/2006,Afghanistan,AFG,Emamsaheb district (Kunduz province),Earthquake,Ground movement,1,935,2006-0405
29/07/2006,29/07/2006,Tajikistan,TJK,"Kumsangir village (Kolhosobadskiy districts, Khatlon province), Panj Jamoat village (Piynjskiy districts, Khatlon province)",Earthquake,Ground movement,3,15427,2006-0405
13/08/2006,13/08/2006,Philippines (the),PHL,"Sto Domingo, Daraga, Camalig, Ligao, Legazpi City, Tabaco, Malilipot, Guinobatan areas (Albay district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,43849,2006-0450
20/06/2006,20/06/2006,China,CHN,"Xinsi village (Tongwei Xian area, Dingxi district, Gansu Sheng province), Linjian village (Lintan Xian area, Gannan Tibetan district, Gansu Sheng province), Liping village (Hui Xian area, Longnan district, Gansu Sheng province)",Earthquake,Ground movement,,130,2006-0464
25/08/2006,25/08/2006,China,CHN,"Doushazhen village (Yanjin Xian area, Zhaotong district, Yunnan Sheng province)",Earthquake,Ground movement,1,45551,2006-0475
7/10/06,7/10/06,Papua New Guinea,PNG,"Kokopo, Rabaul districts (East New Britain province)",Volcanic activity,Ash fall,,1221,2006-0540
27/10/2006,28/10/2006,China,CHN,Hubei Sheng province,Earthquake,Ground movement,,20000,2006-0586
3/11/06,3/11/06,China,CHN,Chifeng district (Nei Mongol Zizhiqu province),Earthquake,Ground movement,,12000,2006-0620
18/12/2006,18/12/2006,Indonesia,IDN,"Muara Sipongi area (Mandailingnatal district, Sumatera Utara province)",Earthquake,Ground movement,8,1200,2006-0678
26/12/2006,26/12/2006,Taiwan (Province of China),TWN,"Pingtung city (Name Unknown district, Taiwan Sheng province)",Earthquake,Ground movement,2,42,2006-0688
26/12/2006,26/12/2006,Kyrgyzstan,KGZ,"Isakeevo, Kochkorka, Semiz-Bel areas (Kochkor district, Naryn province)",Earthquake,Ground movement,,12050,2006-0694
17/12/2006,17/12/2006,El Salvador,SLV,"San Lorenzo, Atiquizaya, Ahuachapan, Turin, El Refugio districts (Ahuachapan province)",Earthquake,Ground movement,,16470,2006-0699
15/10/2006,15/10/2006,United States of America (the),USA,Hawai province,Earthquake,Ground movement,,3529,2006-0704
1/12/06,1/12/06,Indonesia,IDN,Bima district (Nusatenggara Barat province),Earthquake,Ground movement,1,114,2006-0705
13/07/2006,13/07/2006,Papua New Guinea,PNG,"Kaiamu, Malasi, Sulu, Silali villages (Bialla district, West New Britain province)",Volcanic activity,Ash fall,,2078,2006-0715
26/12/2006,00/00/2006,Montserrat,MSR,"Belham valley (Central, Salem provinces)",Volcanic activity,Ash fall,,200,2006-0729
6/3/07,6/3/07,Indonesia,IDN,"Tanahdatar, Solok, Kota Solok, Padangpariaman, Kota Padangpanjang, Kota Payakumbuh, Kota Bukitinggi, Agam, Limapuluhkoto, Kota Pariaman districts (Sumatera Barat province)",Earthquake,Ground movement,67,137660,2007-0087
25/03/2007,25/03/2007,Japan,JPN,"Nanao, Wajima districts (Isikawa province), Niigata, Toyama provinces",Earthquake,Ground movement,1,41027,2007-0101
2/4/07,2/4/07,Solomon Islands,SLB,Administrative unit not available,Earthquake,Tsunami,52,2384,2007-0127
18/04/2007,18/04/2007,Colombia,COL,"Tierradentro town (Inza district, Cauca province), Paez Belalcázar, Avirama, Cohetando, Toez, Vitonco, Yosayo, Mosoco, San Jose, Lame, Suin, Chinas, Buco towns (Paez district, Cauca province), Caloto district (Cauca province) La Plata, Paicol, Iquira, Teruel, Tesalia and Nataga districts (Huila province)",Volcanic activity,Ash fall,,3000,2007-0150
21/04/2007,21/04/2007,Chile,CHL,"Puerto Aisen, Puerto Chacabuco towns (Aisen district, Aisen del General Carlos Ibañez del Campo province), Balmacada town (Coyhaique district, Aisen province), Cochrane town (Capitan Prat district, Aisen province)",Earthquake,Ground movement,10,,2007-0158
3/6/07,3/6/07,China,CHN,Pu'er district (Yunnan Sheng province),Earthquake,Ground movement,3,329,2007-0217
16/07/2007,16/07/2007,Japan,JPN,"Aikawamati, Akadomarimura, Hatanomati, Izumozakimati, Kanaimati, Kariwamura, Kasiwazakisi, Manomati, Nagaokasi, Niigatasi, Odiyasi, Ogimati, Sanzyoosi, Sawatamati, Yosidamati, Zyooetusi districts (Niigata province), Nagano, Toyama provinces",Earthquake,Ground movement,9,14000,2007-0258
9/7/07,9/7/07,Indonesia,IDN,"South Ibu sub-district (Halmahera Barat district, Maluku Utara province)",Volcanic activity,Ash fall,,9758,2007-0259
22/07/2007,23/07/2007,Tajikistan,TJK,"Oshoba, Oilmo areas (Ashtskiy district, Sogd province)",Earthquake,Ground movement,11,7003,2007-0287
2/8/07,2/8/07,Russian Federation (the),RUS,"Yuzhno-Sakhalinsk, Nevelsk towns (Sakhalinskaya Oblast Province)",Earthquake,Ground movement,2,7512,2007-0334
15/08/2007,15/08/2007,Peru,PER,"Pisco, Ica, Chincha districts (Ica province), Canete, Lima districts (Lima province) , Paracas city (Pisco district, Ica province), San Vicente de Canete city (Canete district, Lima province)",Earthquake,Ground movement,593,658331,2007-0362
12/8/07,12/8/07,Ethiopia,ETH,"Dayulu (Zone 1 district, Afar province), Gomoyta (Zone 4 district, Afar province)",Volcanic activity,Ash fall,5,2000,2007-0363
10/9/07,10/9/07,Colombia,COL,"El Charco, El Charco (is.), Mosquera, La Tola districts (Narino department)",Earthquake,Ground movement,,175,2007-0433
12/9/07,12/9/07,Indonesia,IDN,"Bengkulu, Jambi, Riau, Sumatera Barat provinces",Earthquake,Ground movement,25,459567,2007-0440
15/09/2007,15/09/2007,Honduras,HND,"El Progreso district (Yoro province), Santa Barbara, Las Vegas districts (Santa Barbara province)",Earthquake,Ground movement,,1883,2007-0461
30/09/2007,30/09/2007,Yemen,YEM,"Jabal Al-Tayr island (Alluheyah district, Al Hudaydah province)",Volcanic activity,Ash fall,6,15,2007-0473
9/9/07,9/9/07,Indonesia,IDN,Situbondo district (Java Timur province),Earthquake,Ground movement,,469,2007-0485
16/10/2007,18/10/2007,Indonesia,IDN,"Kediri, Blitar districts (Jawa Timur province)",Volcanic activity,Ash fall,,22154,2007-0511
26/11/2007,26/11/2007,Indonesia,IDN,Sumbawa district (Nusatengarra Barat province),Earthquake,Ground movement,3,21800,2007-0565
29/11/2007,29/11/2007,Barbados,BRB,Bridgetown (St. Michael Province),Earthquake,Ground movement,,1,2007-0572
29/11/2007,29/11/2007,Martinique,MTQ,Fort-De-France province,Earthquake,Ground movement,1,100,2007-0572
29/11/2007,29/11/2007,Saint Lucia,LCA,"Cap Estate, Gros Islet areas (Region Number 1 province), Castries and Soufriere area (Region Number 6 province), Choc village (Region Number 8 province)",Earthquake,Ground movement,,,2007-0572
15/11/2007,15/11/2007,Chile,CHL,"Tocopilla, Maria Elena, Quillagua town (Topicalla Province, Antofagasta Region), Mejillones (Antofagasta Province, Antofagasta Region)",Earthquake,Ground movement,2,25155,2007-0587
9/12/07,9/12/07,Brazil,BRA,"Itacarambi, Januaria, Manga, Varzelandia districts (Minas Gerais province)",Earthquake,Ground movement,1,286,2007-0653
15/04/2007,15/04/2007,Japan,JPN,"Mie, Nara, Siga provinces",Earthquake,Ground movement,,201,2007-0654
31/07/2007,31/07/2007,Philippines (the),PHL,"Irosin area (Sorsogon district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,14036,2007-0669
28/04/2007,28/04/2007,United Kingdom of Great Britain and Northern Irela,GBR,"Folkestone town (Kent district, England province)",Earthquake,Ground movement,,4501,2007-0692
13/01/2008,13/01/2008,Kyrgyzstan,KGZ,"Kara-suu, Alay, Nookat districts (Osh province)",Earthquake,Ground movement,,3000,2008-0001
17/01/2008,17/01/2008,Colombia,COL,"Genoy town (Pasto distrit, Nariño Province), Sandona, Yacuanquer, Consaca districts (Nariño Province)",Volcanic activity,Ash fall,,150,2008-0027
3/2/08,3/2/08,Congo (the Democratic Republic of the),COD,Bukavu district (Sud-Kivu province),Earthquake,Ground movement,11,17355,2008-0040
3/2/08,3/2/08,Rwanda,RWA,"Cyangugu, Nyamasheke villages (Rusizi district, West/Iburengerazuba province)",Earthquake,Ground movement,36,643,2008-0040
20/02/2008,20/02/2008,Indonesia,IDN,Simeulue district (Nangroe Aceh Darussalam province),Earthquake,Ground movement,3,25,2008-0071
20/02/2008,20/02/2008,United States of America (the),USA,"Wells city (Elko district, Nevada province)",Earthquake,Ground movement,,2103,2008-0099
15/04/2008,15/04/2008,Indonesia,IDN,Sikka district (Nusatenggara Timur province),Volcanic activity,Ash fall,,600,2008-0162
14/04/2008,14/04/2008,Colombia,COL,"Miranda, Toribio, Paez, Inza districts (Cauca province), Iquira, Santa Maria, Palermo, Teruel, La Plata, Paicol, Tesalia, Nataga districts (Huila province), Rioblanco, Planadas districts (Tolima province)",Volcanic activity,Ash fall,,14201,2008-0164
1/5/08,1/5/08,Iran (Islamic Republic of),IRN,Borugerd district (Lorestan province),Earthquake,Ground movement,,170,2008-0178
7/5/08,7/5/08,Argentina,ARG,"Bariloche district (Rio Negro Province), Chubut province",Volcanic activity,Ash fall,,,2008-0182
2/5/08,6/5/08,Chile,CHL,"Chaiten, Futaleufu towns (Palena district, Los Lagos province)",Volcanic activity,Ash fall,,8000,2008-0182
12/5/08,12/5/08,China,CHN,"Wenchuan Xian, Aba Xian areas (Ngawa Tibetan and Qiang district, Sichuan Sheng province), Chengdu Shi area (Chengdu district, Sichuan Sheng province), Deyang Shi, Mianzhu areas (Deyang district, Sichuan Sheng province), Beichuan Xian, Mianyang Shi areas (Mianyang district, Sichuan Sheng province), Gansu Sheng, Chongqing Shi, Guizhou Sheng, Hubei Sheng, Hunan Sheng, Henan Sheng, Shaanxi Sheng, Shanxi Sheng, Yunnan Sheng provinces",Earthquake,Ground movement,87476,45976596,2008-0192
8/6/08,8/6/08,Greece,GRC,"Achaïe (Achaias district, Dytiki Ellada province), Elide (Ileias district, Dytiki Ellada province), Leucade Isl. (Lefkados district, Ionioi Nisoi province)",Earthquake,Ground movement,2,3708,2008-0226
14/06/2008,14/06/2008,Japan,JPN,"Mizusawasi, Moriokasi districts (Iwate province), Tukidatetyoo, Hurukawasi, Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku districts (Miyagi province), Akita province",Earthquake,Ground movement,23,448,2008-0242
23/07/2008,24/07/2008,Japan,JPN,Hatinohesi district (Aomori province),Earthquake,Ground movement,1,470,2008-0275
5/8/08,5/8/08,China,CHN,"Qingchuan area (Guangyuan district, Sichuan Sheng province)",Earthquake,--,4,13529,2008-0325
21/08/2008,21/08/2008,China,CHN,"Yingjiang area (Dehong Dai and Jingpo district, Yunnan Sheng province)",Earthquake,Ground movement,6,160,2008-0355
30/08/2008,30/08/2008,China,CHN,"Huili area (Liangshan Yi district, Sichuan Sheng province), Miyi area (Panzhihua district, Sichuan Sheng province), Kunming, Chuxiong Yi, Zhaotong, Lijiang, Dali Bai districts (Yunnan Sheng province)",Earthquake,Ground movement,40,1000589,2008-0374
6/9/08,6/9/08,Egypt,EGY,Minshat Nasir district (Cairo province),Mass movement (dry),Rockfall,98,697,2008-0394
10/9/08,10/9/08,Iran (Islamic Republic of),IRN,"Tonban village (Geshm district, Hormozgan province), Roudan village (Rudan district, Hormozgan province)",Earthquake,Ground movement,6,20545,2008-0401
9/9/08,9/9/08,Indonesia,IDN,"Jarai village (Lahat district, Sumatra Selatan province)",Earthquake,Ground movement,2,625,2008-0403
5/10/08,5/10/08,Kyrgyzstan,KGZ,"Nura village (Alay district, Osh province), Chong-Alay district (Osh province)",Earthquake,--,74,1197,2008-0454
6/10/08,6/10/08,China,CHN,"Ningzhongxiang village (Dangxiong Xian area, Lhasa district, Xizang Zizhiqu province)",Earthquake,Ground movement,30,754,2008-0455
11/10/08,11/10/08,Russian Federation (the),RUS,Chechnya Rep. Province,Earthquake,Ground movement,13,5235,2008-0476
29/10/2008,29/10/2008,Pakistan,PAK,"Khanozai village (Pishin District district, Balochistan province), Kawas village (Ziarat District district, Balochistan province), Harnai area (Sibi District district, Balochistan province)",Earthquake,Ground movement,166,75320,2008-0500
17/11/2008,17/11/2008,Indonesia,IDN,Buol district (Sulawesi Tengah province) Gorontalo province,Earthquake,Ground movement,6,10077,2008-0536
16/11/2008,16/11/2008,Colombia,COL,Medellin district (Antioquia province),Mass movement (dry),Landslide,12,,2008-0538
20/11/2008,20/11/2008,Colombia,COL,"Paez Belalcázar, Toez, Avirama, Togoima, Cohetango, Talaga, Wila, Los Guadalupes, El Jardin, Bello Horizonte, Las Americas, Avenida Santaander, El Centro, San Fernando, La Primavera, Panamericano, Villa del Norte, El Salado, Hoez, Ricaurte, Pickwe Tha Fim (Paez district, Cauca Province), Inza district (Cauca Province),Tesalia, Nataga, Paicol, La Plata (Huila department)",Volcanic activity,Ash fall,16,8007,2008-0546
26/12/2008,26/12/2008,China,CHN,Yunnan Sheng province,Earthquake,Ground movement,,95019,2008-0588
6/1/08,6/1/08,Papua New Guinea,PNG,"Kainantu gold mine site (Kainantu district, Eastern Highlands province)",Mass movement (dry),--,10,,2008-0625
24/05/2008,24/05/2008,Colombia,COL,"Quetame district (Cundinamarca province), Meta province",Earthquake,Ground movement,11,1754,2008-0649
25/05/2008,25/05/2008,China,CHN,Sichuan Sheng province,Earthquake,Ground movement,8,351000,2008-0650
00/12/2008,00/04/2009,Vanuatu,VUT,Ambrym island (Malampa province),Volcanic activity,Ash fall,,9000,2008-0659
4/1/09,4/1/09,Indonesia,IDN,"Manokwari , Sorong districts (Papua Barat province)",Earthquake,Ground movement,5,4250,2009-0001
8/1/09,8/1/09,Costa Rica,CRI,"Alajuela, Alfaro Ruiz, Grecia, Poas, Valverde Vega districts (Alajuela province), Barva, Heredia, Santa Barbara, Sarapiqui districts (Heredia province)",Earthquake,Ground movement,31,128618,2009-0002
4/1/09,4/1/09,Guatemala,GTM,"Aquil Grande, Aquil Pequeno, Independencia, Zacaton (San Cristobal Verapaz district, Alta Verapraz province)",Mass movement (dry),Landslide,36,3028,2009-0003
25/01/2009,25/01/2009,China,CHN,"Chabucha'er Xibo Zizhixian, Zhaosu areas (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Earthquake,Ground movement,,4549,2009-0059
11/2/09,11/2/09,Indonesia,IDN,Kepulauan-talaud district (Sulawesi Utara province),Earthquake,Ground movement,,3049,2009-0112
6/4/09,6/4/09,Italy,ITA,"Aquila, Villa Sant'Angelo, Onna, Poggio Picenze, Tormintarte, Totani, Poggio di Roio, Massa d'Albe, Tempera, Paganica, Fossa towns (L'Aquila Province, Abruzzo region), Borgo di Castelnuovo town (Pesaro Province, Marche Region)",Earthquake,Ground movement,295,56000,2009-0136
17/04/2009,17/04/2009,Afghanistan,AFG,"Sherzad, Hesarak, Khogyani districts (Nangarhar province)",Earthquake,Ground movement,22,3309,2009-0156
28/05/2009,28/05/2009,Honduras,HND,"La Ceiba, Tela districts (Atlantida province), La Lima, Omoa, Puerto Cortes, San Pedro Sula districts (Cortes province), Jesus De Otoro, Guanaja, Roatan, Jose Santos Guardiola districts (Islas De Bahia province), Ceguaca, Chinda, Gualala, Ilama, Las Vegas, Petoa, San Jose De Colimas, Santa Barbara, Trinidad districts (Santa Barbara province), El Progreso, Olanchito districts (Yoro province)",Earthquake,Ground movement,7,50136,2009-0205
9/7/09,9/7/09,China,CHN,"Guantun village (Yao'an Xian area, Chuxiong Yi district, Yunnan Sheng province), Dali Bai district (Yunnan Sheng province)",Earthquake,Ground movement,1,65336,2009-0249
10/8/09,10/8/09,Japan,JPN,"Sizuokasi, Yaidusi, Sagaratyoo, Huziedasi, Simadasi, Kakegawasi, Haibaratyoo districts (Sizuola province), Tookyoo province",Earthquake,Tsunami,1,25319,2009-0320
2/9/09,2/9/09,Indonesia,IDN,"Cianjur, Bandung, Kota Bandung, Garut, Tasikmalaya, Kota Tasilmalaya, Sukabumi, Kota Bogor, Bogor, Ciamis, Sumedang, Kuningan, Kota Banjar, Purwakarta, Kota Cimahi, Kota Sukabumi districts (Jawa Barat province), Cilacap district (Jawa Tengah province), Dki Jakarta province",Earthquake,Ground movement,128,339792,2009-0354
7/9/09,7/9/09,Albania,ALB,Peshkopi district,Earthquake,Ground movement,,150,2009-0366
8/9/09,8/9/09,Georgia,GEO,"Nigavzebi, Utsera , Gari, Nakieti villages (Oni district, Racha-Lechkhumi and Kvemo (lower) Svaneti province), Satchekhere district (Imereti province)",Earthquake,Ground movement,,7306,2009-0388
18/09/2009,19/09/2009,Philippines (the),PHL,"Norala, Sto. Nino areas (South Cotabato district, Region XII (Soccsksargen) province)",Earthquake,Ground movement,,392,2009-0404
21/09/2009,21/09/2009,Bhutan,BTN,"Monggar, Trashigang provinces",Earthquake,Ground movement,11,12,2009-0406
29/09/2009,29/09/2009,American Samoa,ASM,"Pago Pago, Tula villages (",Earthquake,Tsunami,34,2500,2009-0420
29/09/2009,29/09/2009,Samoa,WSM,Administrative unit not available province,Earthquake,Tsunami,148,5584,2009-0420
29/09/2009,29/09/2009,Tonga,TON,Niuatoputapu island (Administrative unit not available province),Earthquake,Tsunami,9,507,2009-0420
30/09/2009,30/09/2009,Indonesia,IDN,"Agam, Kepulauan Mentawai, Kota Bukitinggi, Kota Padang, Kota Padangpanjang, Kota Pariaman, Kota Pasaman, Kota Pasaman Barat, Kota Payakumbuh, Kota Sawahlunto, Kota Solok, Limapuluhkoto, Padangpariaman, Solok, Solok Selatan, Pesisir Selatan, Sawahlunto/sijunjung, Tanahdatar districts (Sumatera Barat province), Keranci, Merangin districts (Jambi province)",Earthquake,Ground movement,1195,2501798,2009-0421
9/11/09,9/11/09,Indonesia,IDN,"Raba village (Kota Bima district, Nusatenggara Barat province)",Earthquake,Ground movement,2,1475,2009-0479
4/11/09,4/11/09,Iran (Islamic Republic of),IRN,Bandar-e abbas district (Hormozgan province),Earthquake,Ground movement,,269,2009-0493
6/12/09,6/12/09,Malawi,MWI,Karonga district (Northern Region province),Earthquake,Ground movement,1,15015,2009-0547
26/11/2009,26/11/2009,Vanuatu,VUT,Gaua island (Torba province),Volcanic activity,Ash fall,,400,2009-0553
20/12/2009,20/12/2009,Malawi,MWI,Karonga district (Northern Region province),Earthquake,Ground movement,3,5721,2009-0573
14/12/2009,20/12/2009,Philippines (the),PHL,"Camalig, Daraga, Legaspi city, Tabaco, Malilipot, Santo Domingo, Ligao, Guinobatan areas (Albay district, Region V (Bicol region) province)",Volcanic activity,Ash fall,,47137,2009-0574
2/1/10,2/1/10,Tajikistan,TJK,"Uskrogh, Rogh, Payshanbeobod, Gishkhun, Dashtirogh, Rokharv, Punichuguni Jamak villages (Vanchskiy district, Badakhshoni province)",Earthquake,Ground movement,,7840,2010-0002
4/1/10,4/1/10,Solomon Islands,SLB,Administrative unit not available,Earthquake,Ground movement,,1126,2010-0003
12/1/10,12/1/10,Haiti,HTI,"Port-au-prince, Kenscoff municipalities (Port-au-Prince district), Croix-des-Bouquets municipality (Croix-des-Bouquets district), Leogane, Petit-Goave, Grand-Goave municipalities (Leogane) (Ouest province), Jacmel municipality (Jacmel district, Sud Est province), Les Cayes municipality (Cayes district, Sud province), Jeremie municipality (Jeremie district, Grande Anse province), Gonaives municipality (Gonaives district, Artibonite province)",Earthquake,Ground movement,222570,3700000,2010-0017
16/01/2010,17/01/2010,Iran (Islamic Republic of),IRN,Andimeshk district (Khuzestan province),Earthquake,Ground movement,,750,2010-0018
10/1/10,10/1/10,United States of America (the),USA,"Ferndale, Eureka cities (Humboldt district, California province)",Earthquake,Ground movement,,630,2010-0027
31/01/2010,31/01/2010,China,CHN,"Moxizhen village (Suining district, Sichuan Sheng province)",Earthquake,Ground movement,1,10515,2010-0064
25/02/2010,25/02/2010,China,CHN,Kunming district (Yunnan Sheng province),Earthquake,Ground movement,,50011,2010-0087
27/02/2010,27/02/2010,Chile,CHL,"Biobio province, Libertador Gral. Bernardo O'higgins, Valparaiso, Araucania, Metropolitana Santiago, Maule Provinces",Earthquake,Ground movement,562,2671556,2010-0091
8/3/10,8/3/10,Turkey,TUR,"Basyurt village (Karakocan district, Elazig province), Demirci, Kovancilar, Okcular villages (Kovancilar district, Elazig province)",Earthquake,Ground movement,51,3600,2010-0093
4/4/10,4/4/10,Mexico,MEX,Mexicali district (Baja California province),Earthquake,Ground movement,2,25232,2010-0158
14/04/2010,14/04/2010,China,CHN,"Yushu Xian area (Name Unknown district, Qinghai Sheng province)",Earthquake,Ground movement,2968,112000,2010-0169
00/03/2010,00/04/2010,Iceland,ISL," Fljotshlid, Eyjafjöll, and Landeyjar villages (Rangarvalla province)",Volcanic activity,Ash fall,,,2010-0170
27/05/2010,27/05/2010,Guatemala,GTM,"Escuintla, Guatemala, Sacatepéquez provinces",Volcanic activity,Ash fall,,1800,2010-0220
16/06/2010,16/06/2010,Indonesia,IDN,Yapen district (Papua province),Earthquake,Ground movement,17,4600,2010-0238
