startDate,endDate,countryName,ISO,location,disasterType,disasterSubtype,totalDeaths,totalAffected,disasterID
00/09/1970,00/09/1970,United States of America (the),USA,San Diego,Wildfire,"Land fire (Brush, Bush, Pastur",,,1970-0045
00/08/1970,00/00/1970,Brazil,BRA,Northeast,Drought,Drought,,10000000,1970-9005
00/00/1972,00/00/1973,Honduras,HND,,Drought,Drought,,300000,1972-9077
00/00/1973,00/00/1973,Costa Rica,CRI,Laguna Arenal,Drought,Drought,,,1973-9004
00/11/1974,00/00/1974,Haiti,HTI,Northwest Peninsula,Drought,Drought,,507000,1974-9055
00/04/1976,00/04/1976,Costa Rica,CRI,Chirripo Mountain,Wildfire,Forest fire,,,1976-0030
00/05/1977,00/00/1977,Haiti,HTI,Countrywide,Drought,Drought,,450000,1977-9002
00/00/1977,00/00/1977,Bolivia (Plurinational State of),BOL,Potosi department,Drought,Drought,,,1977-9005
00/00/1977,00/00/1977,Brazil,BRA,North East,Drought,Drought,,,1977-9006
00/01/1977,00/00/1980,Canada,CAN,Prairie provinces,Drought,Drought,,,1977-9294
00/00/1978,00/00/1978,Brazil,BRA,Central and Southern,Drought,Drought,,,1978-9005
00/00/1978,00/00/1978,Mexico,MEX,North,Drought,Drought,,,1978-9016
00/00/1979,00/00/1979,Brazil,BRA,Northeastern,Drought,Drought,,5000000,1979-9012
00/06/1980,00/06/1980,Canada,CAN,"Red Lake, Ontario",Wildfire,"Land fire (Brush, Bush, Pastur",,5000,1980-0211
00/00/1980,00/00/1983,Haiti,HTI,Southwest,Drought,Drought,,103000,1980-9132
00/01/1981,00/00/1983,Jamaica,JAM,,Drought,Drought,,,1981-9209
00/00/1981,00/00/1983,Cuba,CUB,,Drought,Drought,,,1981-9307
00/07/1982,00/00/1982,El Salvador,SLV,,Drought,Drought,,,1982-9286
12/2/83,12/2/83,Dominican Republic (the),DOM,South-East of Constanza,Wildfire,Forest fire,,,1983-0044
00/04/1983,00/00/1983,Bolivia (Plurinational State of),BOL,Altiplano (High Plateaux),Drought,Drought,,1583049,1983-9007
00/01/1983,00/00/1983,Peru,PER,Puno department (Andean),Drought,Drought,,,1983-9007
00/11/1983,00/00/1983,Antigua and Barbuda,ATG,,Drought,Drought,,75000,1983-9139
00/09/1983,00/00/1983,Brazil,BRA,"Northeast, Sertao",Drought,Drought,20,20000000,1983-9206
00/05/1983,00/00/1983,Panama,PAN,Panama city,Drought,Drought,,81000,1983-9331
00/06/1983,00/00/1983,Paraguay,PRY,,Drought,Drought,,,1983-9332
00/12/1983,00/00/1983,Bolivia (Plurinational State of),BOL,,Drought,Drought,,1500000,1983-9535
00/01/1984,00/03/1985,Canada,CAN,"Quebec, Prince Edouard Islands, Alberta, Saskatchewan, Manitoba, Ontario provinces",Drought,Drought,,30000,1984-9211
28/02/1985,28/02/1985,Ecuador,ECU,"Isabela IsL, Gualapagos",Wildfire,"Land fire (Brush, Bush, Pastur",,800,1985-0035
00/07/1985,00/07/1985,Canada,CAN,Northeast of Vancouver,Wildfire,Forest fire,,,1985-0077
00/11/1985,00/00/1985,Brazil,BRA,Rio Grande Do Sul,Drought,Drought,,,1985-9011
15/05/1986,15/05/1986,Canada,CAN,"Grand Falls, Newfoundland",Wildfire,Forest fire,,1000,1986-0188
15/05/1986,15/05/1986,Canada,CAN,"George Town & Burton, New Brunswick",Wildfire,Forest fire,,1000,1986-0242
00/00/1986,00/00/1986,Cuba,CUB,,Drought,Drought,,,1986-9404
22/01/1987,22/01/1987,Argentina,ARG,"Lanin area (Neuquen province), El Bolson area (Chubut province), Rio Negro province",Wildfire,Forest fire,,152752,1987-0002
00/05/1987,00/05/1987,Guatemala,GTM,Peten,Wildfire,Forest fire,,,1987-0088
00/08/1987,00/08/1987,Cuba,CUB,"Moa, Holguin",Wildfire,Forest fire,,,1987-0138
00/06/1987,00/00/1988,Brazil,BRA,"Alagoas, Minas, Bahia, Maranhao, Piaui, Ceara, Rio Grande Do Norte, Paraiba, Pernambuco, Sergipe, Mina Gerais states",Drought,Drought,,750000,1987-9103
00/00/1987,00/00/1988,Guatemala,GTM,Chiquimula area,Drought,Drought,,73000,1987-9588
00/00/1988,00/00/1988,Guyana,GUY,,Drought,Drought,,,1988-9026
00/02/1988,00/00/1988,Brazil,BRA,"Rio Grande Do Sul, Santa Catarina",Drought,Drought,,,1988-9064
00/05/1988,00/00/1988,Mexico,MEX,"Sinaloa, Nayarit provinces",Drought,Drought,,,1988-9181
00/10/1988,00/00/1988,Bolivia (Plurinational State of),BOL,"Santa Cruz, La Paz, Chaco area",Drought,Drought,,,1988-9449
00/01/1988,00/00/1988,Canada,CAN,"British Columbia, Ontario",Drought,Drought,,,1988-9638
00/04/1988,00/06/1988,United States of America (the),USA,,Drought,Drought,,,1988-9707
00/07/1989,00/07/1989,Mexico,MEX,Quintana Roo,Wildfire,Forest fire,,,1989-0279
00/01/1989,00/08/1989,Canada,CAN,"Entire country, especillay Labrador",Wildfire,Forest fire,1,25000,1989-0280
00/00/1990,00/00/1990,Bolivia (Plurinational State of),BOL,"La paz, Oruro, Potosi, Cochabamba, Tarija departments",Drought,Drought,,283160,1990-9059
00/08/1990,00/00/1990,Peru,PER,"Lambayeque, La Libertad, Cajamarca, Ancash, Ica, Huancavelica, Ayacucho, Arequipa, Apurimac, Cusco, Puno, Moquepa, Tacna, Lima departments",Drought,Drought,,2200000,1990-9059
3/2/91,3/2/91,Colombia,COL,"Cano Yarumales, Rio Guayabero",Wildfire,Forest fire,,,1991-0126
17/10/1991,17/10/1991,United States of America (the),USA,"Washington, Idaho, Montana, Wyoming, Colorado",Wildfire,Forest fire,2,300,1991-0425
21/10/1991,22/10/1991,United States of America (the),USA,Oakland,Wildfire,Forest fire,26,,1991-0426
15/01/1991,12/3/91,Nicaragua,NIC,North-West,Wildfire,Forest fire,,,1991-0479
00/01/1991,00/05/1991,Chile,CHL,,Drought,Drought,,,1991-9006
00/01/1991,00/07/1991,United States of America (the),USA,California,Drought,Drought,,,1991-9476
00/07/1991,00/07/1991,United States of America (the),USA,"Pennsylvania, Maryland",Drought,Drought,,,1991-9523
9/4/92,9/4/92,Costa Rica,CRI,Cerro Chiripo region of Talamanca,Wildfire,Forest fire,,1200,1992-0155
17/08/1992,17/08/1992,United States of America (the),USA,"California, Idaho, Oregon, Utah",Wildfire,Forest fire,,990,1992-0269
29/09/1992,29/09/1992,United States of America (the),USA,Tahoe (California),Wildfire,Forest fire,,,1992-0383
00/00/1992,00/00/1992,Chile,CHL,,Wildfire,Forest fire,,,1992-0502
00/07/1992,00/07/1992,Canada,CAN,Britsh Columbia province,Wildfire,Forest fire,,,1992-0503
00/04/1992,00/00/1992,Haiti,HTI,,Drought,Drought,,1000000,1992-9140
00/07/1992,00/00/1992,Peru,PER,,Drought,Drought,,1100000,1992-9229
27/10/1993,3/11/93,United States of America (the),USA,"San Diego, Laguna Beach, Malibu, Los Angeles, Orange (California)",Wildfire,Forest fire,3,130,1993-0440
00/01/1993,00/01/1993,Chile,CHL,South,Wildfire,Forest fire,,,1993-0523
00/08/1993,00/00/1993,Haiti,HTI,Artibonite region,Drought,Drought,,,1993-9561
00/00/1993,00/00/1993,Cuba,CUB,,Drought,Drought,,,1993-9585
11/4/94,11/4/94,Ecuador,ECU,Santa Isabela Is. (Galapagos),Wildfire,Forest fire,,,1994-0042
27/06/1994,27/06/1994,United States of America (the),USA,Los Angeles,Wildfire,Forest fire,,232,1994-0149
6/7/94,6/7/94,United States of America (the),USA,Colorado,Wildfire,Forest fire,13,,1994-0154
24/07/1994,24/07/1994,Canada,CAN,British Columbia,Wildfire,Forest fire,,3000,1994-0170
6/8/94,6/8/94,United States of America (the),USA,"California, Montana, Iadaho, Oregon, Utah, Nevada, Washington states",Wildfire,Forest fire,,1200,1994-0192
21/01/1994,21/01/1994,Argentina,ARG,"Near Puerto Madryn, Santa Rosa province, Pampa",Wildfire,"Land fire (Brush, Bush, Pastur",24,,1994-0611
00/07/1994,00/09/1994,Costa Rica,CRI,,Drought,Drought,,,1994-9162
00/07/1994,00/09/1994,Guatemala,GTM,,Drought,Drought,,,1994-9162
00/07/1994,00/09/1994,Honduras,HND,,Drought,Drought,,,1994-9162
00/07/1994,00/09/1994,Nicaragua,NIC,Western provinces,Drought,Drought,,75000,1994-9162
00/07/1994,00/09/1994,Puerto Rico,PRI,,Drought,Drought,,,1994-9162
00/07/1994,00/09/1994,El Salvador,SLV,,Drought,Drought,,,1994-9162
00/00/1994,00/00/1994,Brazil,BRA,,Drought,Drought,,,1994-9207
00/12/1994,00/00/1994,Bolivia (Plurinational State of),BOL,Potosi,Drought,Drought,,50000,1994-9692
1/6/95,30/06/1995,Canada,CAN,Saskatchewan (British Colombia),Wildfire,Forest fire,,1500,1995-0098
24/06/1995,24/06/1995,Canada,CAN,Ontario,Wildfire,Forest fire,,5000,1995-0135
00/06/1995,00/06/1995,Mexico,MEX,"Coahuila, Durango, Chihuahua, Nuevo Leon",Drought,Drought,,,1995-9119
19/10/1996,19/10/1996,United States of America (the),USA,California,Wildfire,Forest fire,,,1996-0250
24/02/1996,24/02/1996,United States of America (the),USA,"Texas, Kensas, Oklahoma",Wildfire,"Land fire (Brush, Bush, Pastur",1,50,1996-0452
00/05/1996,00/00/1996,Mexico,MEX,North,Drought,Drought,,,1996-9097
6/4/97,6/4/97,Chile,CHL,Near Conception Port,Wildfire,Forest fire,10,300,1997-0078
29/05/1997,29/05/1997,Canada,CAN,Quebec,Wildfire,Forest fire,,1600,1997-0119
9/8/97,9/8/97,United States of America (the),USA,California,Wildfire,Forest fire,,700,1997-0174
7/9/97,7/9/97,Peru,PER,Machu Picchu,Wildfire,Forest fire,,1000,1997-0210
14/09/1997,14/09/1997,United States of America (the),USA,California,Wildfire,Forest fire,,300,1997-0219
00/02/1997,00/00/1997,Ecuador,ECU,"Celica, Macara, Puyango, Pindal, Sozoranga, Zapotillo counties (Loja province), Arenillas, Las Lajas, Huaquillas counties (El Oro province)",Drought,Drought,,34000,1997-9023
00/07/1997,00/00/1998,Guyana,GUY,Rupununi Region,Drought,Drought,,607200,1997-9074
00/09/1997,00/00/1997,Nicaragua,NIC,"Mozonte, Ocotal, Santa Maria de Macuelito, San Lucas, Somoto, Yalaguina, Achuapa, Santa Rosa del Penon, Palacaguina, Totogalpa, San Juan de Limay, San Nicolas, Larreynaga, El Sauce, El Jicaral, San Francisco, San Pedro, Villanueva, Santo Tomas, Somototill",Drought,Drought,,290000,1997-9227
00/12/1997,00/00/1997,Honduras,HND,"Choluteca, Valle, Francisco Morazan, El Paraíso, Comayagua departments",Drought,Drought,,,1997-9305
15/03/1998,15/03/1998,Brazil,BRA,"Alta Alegre, Amajari, Apiau, Bom-Pim, Canta, Caracarai, Iracema, Maraca, Macajai, Normandia, Pacaraima, Uiramuta municipalities (Roraima state)",Wildfire,"Land fire (Brush, Bush, Pastur",1,12000,1998-0070
2/5/98,2/5/98,Canada,CAN,"Alberta, British Columbia",Wildfire,Forest fire,,8000,1998-0123
1/4/98,26/06/1998,Mexico,MEX,"Chipias, Oaxaca, Chimalapas, Puebla, Veracruz",Wildfire,Forest fire,50,,1998-0124
25/05/1998,5/7/98,United States of America (the),USA,Florida,Wildfire,"Land fire (Brush, Bush, Pastur",1,40124,1998-0185
31/08/1998,31/08/1998,United States of America (the),USA,San Diego county (California),Wildfire,"Land fire (Brush, Bush, Pastur",,132,1998-0286
5/10/98,5/10/98,United States of America (the),USA,California,Wildfire,"Land fire (Brush, Bush, Pastur",1,600,1998-0306
20/10/1998,20/10/1998,United States of America (the),USA,California,Wildfire,"Land fire (Brush, Bush, Pastur",,365,1998-0319
11/9/98,11/9/98,Brazil,BRA,"Tocantins, Para Mato Grosso, Rondonia",Wildfire,Forest fire,,,1998-0326
00/01/1998,00/00/1998,Colombia,COL,,Drought,Drought,,100000,1998-9077
00/04/1998,00/00/1999,Brazil,BRA,"Nord East, Piaui State",Drought,Drought,,10000000,1998-9114
00/01/1998,00/00/1998,Cuba,CUB,"Guantanamo, Las Tuna, Holguin, Santiago de Cuba, Granma, Matanzas Provinces",Drought,Drought,,820000,1998-9210
00/05/1998,00/00/1998,Costa Rica,CRI,"Guarracaste, Central, South Pacific, Valle Central, Valle del Cuarco regions/provinces",Drought,Drought,,,1998-9216
00/05/1998,00/00/1998,El Salvador,SLV,,Drought,Drought,,,1998-9216
2/1/99,2/1/99,Chile,CHL,"San Fernando, Bio-Bio",Wildfire,Forest fire,,1000,1999-0013
00/01/1999,00/01/1999,Argentina,ARG,Patagonia Province,Wildfire,Forest fire,,,1999-0048
19/03/1999,19/03/1999,United States of America (the),USA,Nebraska,Wildfire,"Land fire (Brush, Bush, Pastur",1,300,1999-0094
8/4/99,8/4/99,Cuba,CUB,Guane (Pinor del Rio Province),Wildfire,Forest fire,,,1999-0110
15/04/1999,15/04/1999,United States of America (the),USA,Florida,Wildfire,Forest fire,,629,1999-0112
00/02/1999,00/02/1999,Nicaragua,NIC,Atlantic Coast,Wildfire,Forest fire,,,1999-0133
5/3/99,5/3/99,Canada,CAN,"Manitoba, Ontario",Wildfire,Forest fire,,1500,1999-0145
13/08/1999,13/08/1999,Bolivia (Plurinational State of),BOL,"Ascension De Guarayos, San Ignacio De Moxos, Canandoa",Wildfire,"Land fire (Brush, Bush, Pastur",3,6300,1999-0273
24/08/1999,24/08/1999,United States of America (the),USA,California,Wildfire,Forest fire,,90,1999-0297
00/09/1999,00/09/1999,Brazil,BRA,"Mato Grosso, Mato Grosso do Sul",Wildfire,"Land fire (Brush, Bush, Pastur",,,1999-0329
00/06/1999,00/00/2000,Uruguay,URY,"Artigas, Salto, Paysandu, Rio Negro, Cerro Largo, Tacuarembo, Rivera Departments",Drought,Drought,,,1999-9085
00/05/1999,00/00/2000,Mexico,MEX,"Coahuila, Chichuahua, Durango, Sonora, Sinoloa State",Drought,Drought,,65000,1999-9171
00/07/1999,00/00/1999,United States of America (the),USA,"Kentucky, Maryland, Ohio, Pennsylvania, Virginia , West Virginia",Drought,Drought,,,1999-9358
00/06/1999,00/00/2002,Paraguay,PRY,"Concepcion, San Pedro Department, Alto Paraguay, Boqueon, Presidente Hayes",Drought,Drought,12,40000,1999-9404
26/02/2000,26/02/2000,United States of America (the),USA,"Gainesville, Alachua areas (Alachua district, Florida province), Lafayette, Gulf districts (Florida province)",Wildfire,Forest fire,,600,2000-0128
00/02/2000,00/02/2000,Honduras,HND,"Atlantida, Choluteca, Colon, Comayagua, Copan, Cortes, Francisco Morazan, Gracias A Dios, Intibuca, Islas De Bahia, La Paz, Lempira, Name Unknown, Ocotepeque, Olancho, Paraiso, Santa Barbara, Valle, Yoro provinces",Wildfire,Forest fire,,,2000-0215
00/05/2000,00/09/2000,United States of America (the),USA,"Los Alamos, Rio Arriba, Sandoval, Santa Fe districts (New Mexico province)",Wildfire,Forest fire,,25400,2000-0240
14/05/2000,14/05/2000,United States of America (the),USA,Sarasota district (Florida province),Wildfire,Forest fire,,,2000-0279
12/6/00,12/6/00,United States of America (the),USA,"Park, Jefferson, Larimer districts (Colorado province)",Wildfire,Forest fire,,1010,2000-0363
27/06/2000,27/06/2000,United States of America (the),USA,"Hanford area (Benton district, Washington province)",Wildfire,Forest fire,,8077,2000-0406
00/07/2000,00/07/2000,United States of America (the),USA,Alaska province,Wildfire,Forest fire,,,2000-0450
00/07/2000,00/08/2000,United States of America (the),USA,"Arizona, California, Colorado, Idaho, Montana, Nevada, New Mexico, Oregon, South Dakota, Texas, Utah, Washington, Wyoming, Florida, North Dakota provinces",Wildfire,Forest fire,14,1000,2000-0465
00/12/2000,00/12/2000,Argentina,ARG,"La Pampa, Mendoza, San Luis, Formosa provinces",Wildfire,Forest fire,8,,2000-0853
00/03/2000,00/00/2000,Jamaica,JAM,"Clarendon, Hanover, Manchester, Portland, Saint Ann, Saint Catherine, Saint Elizabeth, Saint James, Saint Thomas, Trelawny, Westmoreland provinces",Drought,Drought,,,2000-9138
00/06/2000,00/00/2002,United States of America (the),USA,"South Carolina, Georgia, Alabama, Florida, Louisiana, Texas provinces",Drought,Drought,,,2000-9339
00/08/2000,00/00/2001,Cuba,CUB,"Guantanamo, Santiago De Cuba, Las Tunas, Camaguey provinces",Drought,Drought,,,2000-9496
00/11/2000,00/00/2000,United States of America (the),USA,Wyoming province,Drought,Drought,,,2000-9712
00/07/2000,00/00/2000,Honduras,HND,"Montana de la Flor area (Marale district, Francisco Morazan province)",Drought,Drought,,1125,2000-9860
00/07/2000,00/00/2000,Nicaragua,NIC,"Atlantico Norte, Jinotega, Nueva Segovia provinces",Drought,Drought,,,2000-9860
00/04/2000,00/00/2000,Bolivia (Plurinational State of),BOL,Gran Chaco district (Tarija province),Drought,Drought,,20000,2000-9881
00/04/2001,00/04/2001,United States of America (the),USA,Florida province,Wildfire,Forest fire,1,139,2001-0303
28/05/2001,28/05/2001,Canada,CAN,Alberta province,Wildfire,Forest fire,,1200,2001-0340
00/08/2001,00/08/2001,Argentina,ARG,La Rioja province,Wildfire,Forest fire,,,2001-0442
00/08/2001,00/08/2001,United States of America (the),USA,"Oregon, Washington, Idaho, California, Nevada, Colorado, Arizona, Wyoming, Texas, Oklahoma provinces",Wildfire,Forest fire,,,2001-0451
00/08/2001,00/08/2001,Colombia,COL,"Amazonas, Arauca, Boyaca, Caqueta, Casanare, Guainia, Guaviare, Meta, Norte De Santander, Putumayo, Vaupes, Vichada provinces",Wildfire,Forest fire,,,2001-0499
30/10/2001,30/10/2001,United States of America (the),USA,"Tennessee, Kentucky, West Virginia, Virginia, Georgia provinces",Wildfire,Forest fire,1,,2001-0722
00/09/2001,00/00/2001,Guatemala,GTM,Chiquimula province,Drought,Drought,41,113596,2001-9383
00/07/2001,00/00/2004,Honduras,HND,"Choluteca, Valle, Francisco Morazan, Paraiso, La Paz, Comayagua, Intibuca, Yoro, Lempira provinces",Drought,Drought,,195000,2001-9383
00/08/2001,00/00/2001,Nicaragua,NIC,"Nueva Segovia, Madriz, Esteli, Leon, Chinandega, Carazo, Boaco, Jinotega, Matagalpa provinces",Drought,Drought,,188000,2001-9383
00/05/2001,00/00/2001,El Salvador,SLV,"Usulutan, San Miguel, Morazan, La Union provinces",Drought,Drought,,400000,2001-9383
00/06/2001,00/00/2001,Brazil,BRA,Pernambuco province,Drought,Drought,,1000000,2001-9394
00/02/2002,00/02/2002,Chile,CHL,Coquimbo province,Wildfire,Forest fire,,,2002-0089
10/2/02,10/2/02,United States of America (the),USA,"Fallbrok area (San Diego district, Californie province)",Wildfire,Forest fire,,134,2002-0092
00/03/2002,00/03/2002,United States of America (the),USA,Lincoln district (New Mexico province),Wildfire,Forest fire,,1300,2002-0184
18/04/2002,18/04/2002,Nicaragua,NIC,"Atlantico Norte, Atlantico Sur, Boaco, Carazo, Chinandega, Chontales, Esteli, Granada, Jinotega, Leon, Madriz, Managua, Masaya, Matagalpa, Nueva Segovia, Rio San Juan, Rivas provinces",Wildfire,Forest fire,,16000,2002-0237
00/04/2002,00/04/2002,United States of America (the),USA,Arizona province,Wildfire,"Land fire (Brush, Bush, Pastur",,,2002-0312
00/05/2002,00/05/2002,United States of America (the),USA,"Georgia, Alaska provinces",Wildfire,Forest fire,,,2002-0331
8/6/02,8/6/02,United States of America (the),USA,Colorado province,Wildfire,Forest fire,,1572,2002-0351
20/06/2002,20/06/2002,United States of America (the),USA,Arizona province,Wildfire,Forest fire,,1269,2002-0379
00/07/2002,00/07/2002,Canada,CAN,"Lac-Saint-Jean-Est, Le Domaine-du-Roy, Le Saguenay-et-son-Fjord, Maria-Chapdelaine, Nord-du-Québec districts (Quebec / Québec province)",Wildfire,Forest fire,,600,2002-0409
17/08/2002,17/08/2002,Bolivia (Plurinational State of),BOL,"Sama, Tucumilla, Iscayachi, Lazareto, San Andres, Victoria, Coimata, Erquis Norte, Sur villages (Cercado district, Tarija province)",Wildfire,Forest fire,,,2002-0525
22/09/2002,22/09/2002,United States of America (the),USA,"Claremont, Glendora, La Verne areas (Los Angeles district, California province))",Wildfire,Forest fire,,2213,2002-0618
00/07/2002,00/07/2002,United States of America (the),USA,Oregon province,Wildfire,Forest fire,,,2002-0625
00/04/2002,00/00/2002,Mexico,MEX,"Baja California, Coahuila, Tamaulipas, Veracruz, Sinaloa, Tlaxcala, Sonora, San Luis Potosi provinces",Drought,Drought,,,2002-9292
00/09/2002,00/00/2002,Brazil,BRA,"Minas Gerais, Paraiba, Rio Grande do Norte, Pernambuco, Piaui provinces",Drought,Drought,,,2002-9605
00/01/2002,00/00/2002,Honduras,HND,"Liure, Soledad districts (Paraiso province), Orocuina, El Corpus districts (Choculeta province)",Drought,Drought,,82000,2002-9838
00/03/2002,00/00/2002,Peru,PER,"Amazonas, Ancash, Apurimac, Arequipa, Ayacucho, Cajamarca, Callao, Cusco, Huancavelica, Huanuco, Ica, Junin, La Libertad, Lambayeque, Lima, Loreto, Madre de Dios, Moquegua, Pasco, Piura, Puno, San Martin, Tacna, Tumbes, Ucayali provinces",Drought,Drought,,21500,2002-9843
00/07/2002,00/08/2002,United States of America (the),USA,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin provinces",Drought,Drought,,,2002-9853
23/01/2003,23/01/2003,Chile,CHL,"Vina del Mar town (Valparaiso district, Valparaiso province)",Wildfire,"Land fire (Brush, Bush, Pastur",,285,2003-0042
17/06/2003,20/06/2003,United States of America (the),USA,"Summerhaven area (Pima district, Arizona province), Lemmon mount (Pima district, Arizona province)",Wildfire,Forest fire,,750,2003-0299
1/8/03,14/09/2003,Canada,CAN,"British Columbia, Alberta, Saskatchewan, Manitoba provinces",Wildfire,Forest fire,1,,2003-0369
25/10/2003,4/11/03,Mexico,MEX,"Baja California, Chihuahua, Sonora provinces",Wildfire,Forest fire,,,2003-0518
25/10/2003,4/11/03,United States of America (the),USA,"Fontana, Rancho Cucamonga areas (San Bernardino district, California province)",Wildfire,Forest fire,14,27104,2003-0518
00/03/2003,00/03/2003,Guatemala,GTM,Petén province,Wildfire,Forest fire,,,2003-0764
21/10/2003,4/11/03,United States of America (the),USA,San Bernardino district (California province),Wildfire,Forest fire,4,40,2003-0786
00/02/2003,00/00/2004,Haiti,HTI,"Saint Nicolas, Bombardopolis, Baie-de-Henne, Jean Rabel towns (Mole Saint Nicolas district, Nord Ouest province)",Drought,Drought,,35000,2003-9758
00/06/2003,00/09/2003,Argentina,ARG,"Buenos Aires, Buenos Aires D.f., Entre Rios, Santa Fe provinces",Drought,Drought,,,2003-9785
2/5/04,4/5/04,United States of America (the),USA,"Los Angeles, Riverside, San Diego, Santa Barbara districts (California province)",Wildfire,Forest fire,,15000,2004-0196
12/7/04,16/07/2004,United States of America (the),USA,"Carson City district (Nevada province), Los Angeles district (California province)",Wildfire,Forest fire,,242,2004-0348
13/08/2004,14/08/2004,United States of America (the),USA,"Shasta Lake area (Shasta districts, California province)",Wildfire,Forest fire,,245,2004-0446
00/01/2004,00/00/2004,Peru,PER,Cajamarca province,Drought,Drought,,,2004-9063
00/08/2004,00/00/2004,Cuba,CUB,"Holguin, Las Tunas, Camaguey, La Habane provinces",Drought,Drought,,,2004-9332
00/07/2004,00/00/2004,Honduras,HND,"Atlantida, Choluteca, Colon, Comayagua, Copan, Cortes, Francisco Morazan, Gracias A Dios, Intibuca, Islas De Bahia, La Paz, Lempira, Name Unknown, Ocotepeque, Olancho, Paraiso, Santa Barbara, Valle, Yoro provinces",Drought,Drought,,137500,2004-9363
00/10/2004,00/00/2005,Bolivia (Plurinational State of),BOL,"Beni, Chuquisaca, Cochabamba, Santa Cruz, Tarija provinces",Drought,Drought,,55000,2004-9576
00/12/2004,00/03/2005,Brazil,BRA,"Rio Grande Do Sul, Paraiba, Ceara, Piaui, Sergipe, Alagoas, Bahia, Rio Grande do Norte, Pernambuco provinces",Drought,Drought,,,2004-9705
00/07/2005,00/07/2005,Canada,CAN,Québec province,Wildfire,Forest fire,,,2005-0383
00/08/2005,00/08/2005,Canada,CAN,Ontario province,Wildfire,Forest fire,,,2005-0460
00/09/2005,00/09/2005,Bolivia (Plurinational State of),BOL,"Beni, Pando provinces",Wildfire,Forest fire,,3000,2005-0538
27/12/2005,4/1/06,United States of America (the),USA,"Texas, Oklahoma provinces",Wildfire,Forest fire,5,1410,2005-0724
11/3/05,11/3/05,Dominican Republic (the),DOM,"Bohechio, San Juan de la Maguana districts (San Juan province), San José de Las Matas district (Santiago province), San Ignacio de Sabaneta district (Santiago Rodriguez province)",Wildfire,Forest fire,,,2005-0739
00/10/2005,00/10/2005,Brazil,BRA,"Manaquiri, Atalaia Do Norte, Anori, Caapiranga districts (Amazonas province)",Drought,Drought,,,2005-9569
14/10/2005,00/00/2005,Paraguay,PRY,"Presidente Hayes, Boqueron, Alto Paraguay provinces",Drought,Drought,,52990,2005-9734
9/7/06,14/07/2006,United States of America (the),USA,California province,Wildfire,--,1,167,2006-0374
26/10/2006,27/10/2006,United States of America (the),USA,"Riverside, Palm Springs cities (Riverside district, California province), San Diego district (California province)",Wildfire,"Land fire (Brush, Bush, Pastur",4,103,2006-0576
3/12/06,6/12/06,United States of America (the),USA,Ventura district (California province),Wildfire,"Land fire (Brush, Bush, Pastur",,15,2006-0662
20/12/2006,00/00/2006,Panama,PAN,"Miria Ubgidandu island (Kuna Yala district, Kuna Yala province), Kuna de Madungandí district (Panama province), Kuna de Wargandí district (Darien province)",Wildfire,--,,1436,2006-0728
00/01/2006,00/01/2006,Peru,PER,"Tumbes, Piura, Ica, Arequipa provinces",Drought,Drought,,,2006-9016
24/06/2007,2/7/07,United States of America (the),USA,"Alpine, Amador, Calaveras, El Dorado, Mono, Placer, Tuolumne districts (California province)",Wildfire,Forest fire,,768,2007-0351
00/09/2007,00/09/2007,Paraguay,PRY,"San Pedro, Concepcion, Presidente Hayes, Canindeyu, Amambay provinces",Wildfire,Forest fire,8,125000,2007-0454
21/10/2007,24/10/2007,United States of America (the),USA,"Los Angeles, Orange, Riverside, San Bernardino, San Diego, Santa Barbara, Ventura districts (California province)",Wildfire,"Land fire (Brush, Bush, Pastur",8,640064,2007-0519
24/11/2007,27/11/2007,United States of America (the),USA,"Malibu area (Los Angeles district, California province)",Wildfire,Forest fire,,10159,2007-0579
00/10/2007,00/00/2007,Brazil,BRA,"Ceara, Piaui, Maranhao, Tocantins, Minas Gerais provinces",Drought,Drought,,1000000,2007-9514
00/10/2007,00/06/2009,United States of America (the),USA,"California, Georgia, Maryland provinces",Drought,Drought,,,2007-9548
20/06/2008,9/7/08,United States of America (the),USA,California province,Wildfire,Forest fire,1,300,2008-0253
13/11/2008,18/11/2008,United States of America (the),USA,"Los Angeles, Orange, Riverside, Santa Barbara districts (California province)",Wildfire,--,,55020,2008-0524
00/09/2008,00/00/2008,Paraguay,PRY,"Filadelfia, Loma Plata, Mariscal Estigarribia towns (Mcal. Estigarribia district, Boqueron province), Alto Paraguay, Presidente Hayes provinces",Drought,Drought,4,18000,2008-9550
00/12/2008,00/00/2009,Bolivia (Plurinational State of),BOL,"La Paz, Oruro, Tarija, Chuquisaca, Santa Cruz provinces",Drought,Drought,,27500,2008-9661
5/5/09,11/5/09,United States of America (the),USA,Santa Barbara district (California province),Wildfire,"Land fire (Brush, Bush, Pastur",,263,2009-0178
7/7/09,27/10/2009,United States of America (the),USA,"Los Angeles, Monterey districts (California province)",Wildfire,"Land fire (Brush, Bush, Pastur",2,192,2009-0349
00/01/2009,00/00/2009,Argentina,ARG,"Río Negro, La Pampa, Córdoba, Buenos Aires, Entre Ríos, Santa Fe, Corrientes, Chaco, Formosa, Santiago del Estero provinces",Drought,Drought,,,2009-9055
